-0.2615094044464075, -0.3745574411992049
-0.5035612219009312, -0.16918703403998603
-0.34103573715449165, 0.025875735744784426
-0.23509498646740223, -0.042250804910477655
0.06933824403317763, 0.10809220415640705
-0.11275317659219675, 0.2327770508673498
0.33269884548934875, 0.5010381878798531
0.3656644265267588, 0.34690836943623954
0.1923918778976168, 0.29221319301946524
0.038780850083698595, 0.12230000084696285
0.3451410699394655, 0.6055027328592075
0.1689012749823876, 0.5283183132354438
-0.018824893027653063, 0.446994284900325
0.10001373342173402, 0.6626178770424879
0.08355155276568493, 0.5481257590169581
0.2612633901799693, 0.3578213140099618
0.3600251252799108, 0.4094383672675655
0.4657315044704654, 0.3951693878424129
0.5631673883512577, 0.4220273753190833
0.46496268979838085, 0.23666385317527477
0.09681085515222543, 0.19834155474990733
0.049591784873273204, 0.2833960419687326
-0.07089228433041805, 0.21504954490831493
-0.14193936927114087, 0.009464549774399353
-0.22936529969000885, -0.006974530329279418
0.10162908758645775, 0.09927048491500483
0.23392026232872845, 0.0897868470921774
0.005475297223988286, -0.09442726409844009
-0.2766643283567334, -0.18449099399484195
-0.22448833893772954, -0.12299624506655686
-0.1701125152281453, -0.17483525915534553
-0.04248717532752872, -0.011799591927177356
-0.09990803158410823, -0.017276949573713965
0.09191902720264918, 0.13370825377164502
0.10126476627942284, 0.21455265494430223
-0.0047147235923113, 0.20284828328996146
0.03067455065023567, 0.15336555265243415
0.08254860931972288, 0.20047313762160968
0.04182767416018537, 0.13930553095539608
0.11340272566998359, 0.08114290932982123
0.20755322132158052, 0.19811702097643585
0.12272864846363381, 0.15341261128158556
0.11802195378342697, 0.2247128203292239
0.09751864657694634, 0.15655010691525598
-0.03229644138498736, 0.22210202892171924
-0.009455826217060762, 0.20797768800072242
0.030721667104774947, 0.08037393893960489
0.10681693397824962, 0.06617010122547028
0.059089083212533235, 0.040176537291724865
0.25431633518058255, 0.06299340872263005
0.21741295602648794, -0.028335948524781766
0.04966753052821798, -0.049638675027547985
-0.040690296880333564, -0.0525234048623894
-0.018923727778062057, -0.024834686225900664
-0.19181073248328703, -0.2088584876610458
-0.24628435865565385, -0.25815226524149637
-0.09935555300538639, -0.21287897979760798
-0.011828295013698883, -0.15666897892153084
-0.005909840085788653, -0.09457908913850045
-0.017015118354609924, -0.09099013058219763
-0.011838749597323894, -0.05582669800979227
-0.11341074691745422, -0.10393641787876551
-0.144823553750645, -0.1395054192656313
-0.0886640091515573, -0.11940202013671632
-0.07396242743302203, 0.017012223704611834
-0.043982741405847306, -0.023624232681029603
0.00946359630343574, 0.1439633382871971
0.005310443711710494, 0.08323057708815185
-0.030710781574972874, 0.03543274446971636
0.09090741380766514, 0.0956347434515675
0.02034955843115569, 0.13841158581644425
0.13451247170106093, 0.15811607918509715
0.07792427150101718, 0.20306860506474617
0.066123219087305, 0.22907101021144297
0.004731631047318402, 0.11796619783367754
0.11808605737653344, 0.19602689138958473
0.02363540004483297, 0.07922222584450575
0.12524192742328744, 0.06382167661058868
0.16305560874154026, 0.12288666841909979
